id,pais_id,anio,poblacion,pbi,gen_elect,dem_elect
1448,GRC,2001.0,11134447.0,236462129152.0,53.704,55.58
1449,GRC,2002.0,11182308.0,247945854976.0,54.608,56.85
1450,GRC,2003.0,11218879.0,264671526912.0,58.478,59.99
1451,GRC,2004.0,11234993.0,280566759424.0,59.346,61.62
1452,GRC,2005.0,11224800.0,284786819072.0,60.02,63.21
1453,GRC,2006.0,11185231.0,303593193472.0,60.789,64.37
1454,GRC,2007.0,11120371.0,316350857216.0,63.496,67.07
1455,GRC,2008.0,11040312.0,318127308800.0,63.749,68.53
1456,GRC,2009.0,10959268.0,307180732416.0,61.365,65.44
1457,GRC,2010.0,10887640.0,292966531072.0,57.392,63.09
1458,GRC,2011.0,10829074.0,268611518464.0,59.436,62.42
1459,GRC,2012.0,10781119.0,248992874496.0,60.959,62.53
1460,GRC,2013.0,10740501.0,240930471936.0,57.152,59.01
1461,GRC,2014.0,10701460.0,241776394240.0,50.474,59.17
1462,GRC,2015.0,10659737.0,241242128384.0,51.874,61.44
1463,GRC,2016.0,10615183.0,241653891072.0,54.438,63.21
1464,GRC,2017.0,10569449.0,245290991616.0,55.266,61.42
1465,GRC,2018.0,10522244.0,250035847168.0,53.263,59.53
1466,GRC,2019.0,10473452.0,,48.626,58.5
1467,GRC,2020.0,10423056.0,,48.252,55.7
1468,GRC,2021.0,10370747.0,,55.78,57.24
1469,GRL,2000.0,56177.0,,0.42,0.42
1470,GRL,2001.0,56336.0,,0.39,0.39
1471,GRL,2002.0,56518.0,,0.38,0.38
1472,GRL,2003.0,56707.0,,0.33,0.33
1473,GRL,2004.0,56868.0,,0.33,0.33
1474,GRL,2005.0,56949.0,,0.35,0.35
1475,GRL,2006.0,56968.0,,0.39,0.39
1476,GRL,2007.0,56928.0,,0.38,0.38
1477,GRL,2008.0,56836.0,,0.4,0.4
1478,GRL,2009.0,56729.0,,0.42,0.42
1479,GRL,2010.0,56638.0,,0.41,0.41
1480,GRL,2011.0,56555.0,,0.46,0.46
1481,GRL,2012.0,56477.0,,0.44,0.44
1482,GRL,2013.0,56412.0,,0.45,0.45
1483,GRL,2014.0,56383.0,,0.47,0.47
1484,GRL,2015.0,56378.0,,0.51,0.51
1485,GRL,2016.0,56408.0,,0.48,0.48
1486,GRL,2017.0,56473.0,,0.46,0.46
1487,GRL,2018.0,56565.0,,0.51,0.51
1488,GRL,2019.0,56660.0,,0.5,0.5
1489,GRL,2020.0,56772.0,,0.59,0.59
1490,GTM,2000.0,11650744.0,68715679744.0,6.03,5.33
1491,GTM,2001.0,11924941.0,70380544000.0,5.83,5.59
1492,GTM,2002.0,12208854.0,73277358080.0,6.14,5.76
1493,GTM,2003.0,12500479.0,75358445568.0,7.66,7.26
1494,GTM,2004.0,12796926.0,78110564352.0,6.74,6.32
1495,GTM,2005.0,13096028.0,80887496704.0,8.3,7.98
1496,GTM,2006.0,13397022.0,85203984384.0,8.29,8.21
1497,GTM,2007.0,13700326.0,90478133248.0,9.02,8.9
1498,GTM,2008.0,14006420.0,93355040768.0,8.44,8.37
1499,GTM,2009.0,14316251.0,93747200000.0,8.63,8.57
1500,GTM,2010.0,14630420.0,96368689152.0,8.65,8.87
1501,GTM,2011.0,14948792.0,100319617024.0,8.94,9.26
1502,GTM,2012.0,15270774.0,103417749504.0,9.5,9.53
1503,GTM,2013.0,15595821.0,107344740352.0,10.22,9.94
1504,GTM,2014.0,15923238.0,111915376640.0,10.83,10.33
1505,GTM,2015.0,16252425.0,116637179904.0,11.35,10.85
1506,GTM,2016.0,16583078.0,120159256576.0,12.11,11.52
1507,GTM,2017.0,16914978.0,123767644160.0,12.68,11.71
1508,GTM,2018.0,17247856.0,127549980672.0,13.75,12.08
1509,GTM,2019.0,17581476.0,,13.43,12.38
1510,GTM,2020.0,17915566.0,,15.18,14.13
1511,GUY,2000.0,746718.0,,0.88,0.88
1512,GUY,2001.0,745206.0,,0.91,0.91
1513,GUY,2002.0,744789.0,,0.91,0.91
1514,GUY,2003.0,745142.0,,0.82,0.82
1515,GUY,2004.0,745737.0,,0.86,0.86
1516,GUY,2005.0,746156.0,,0.65,0.65
1517,GUY,2006.0,746335.0,,0.67,0.67
1518,GUY,2007.0,746477.0,,0.7,0.7
1519,GUY,2008.0,746815.0,,0.71,0.71
1520,GUY,2009.0,747718.0,,0.72,0.72
1521,GUY,2010.0,749430.0,,0.82,0.82
1522,GUY,2011.0,752029.0,,0.87,0.87
1523,GUY,2012.0,755388.0,,0.9,0.9
1524,GUY,2013.0,759281.0,,0.93,0.93
1525,GUY,2014.0,763371.0,,0.94,0.94
1526,GUY,2015.0,767433.0,,1.0,1.0
1527,GUY,2016.0,771363.0,,1.03,1.03
1528,GUY,2017.0,775218.0,,1.08,1.08
1529,GUY,2018.0,779007.0,,1.09,1.09
1530,GUY,2019.0,782775.0,,1.16,1.16
1531,GUY,2020.0,786559.0,,1.1,1.1
1532,HKG,2000.0,6606328.0,216781242368.0,31.329,38.47
1533,HKG,2001.0,6664775.0,216306581504.0,32.429,39.3
1534,HKG,2002.0,6701771.0,218185318400.0,34.312,40.27
1535,HKG,2003.0,6724687.0,223111692288.0,35.506,40.77
1536,HKG,2004.0,6744563.0,240644194304.0,37.129,41.65
1537,HKG,2005.0,6769579.0,256420806656.0,38.448,42.64
1538,HKG,2006.0,6802083.0,272324296704.0,38.612,42.66
1539,HKG,2007.0,6840017.0,287685148672.0,38.948,43.53
1540,HKG,2008.0,6881861.0,291529719808.0,37.99,42.96
1541,HKG,2009.0,6924642.0,282158628864.0,38.768,43.64
1542,HKG,2010.0,6966324.0,298918510592.0,38.333,43.94
1543,HKG,2011.0,7006598.0,310881386496.0,39.073,44.51
1544,HKG,2012.0,7046847.0,316167815168.0,38.797,45.79
1545,HKG,2013.0,7088780.0,325974589440.0,39.103,45.07
1546,HKG,2014.0,7134668.0,334980448256.0,39.85,46.52
1547,HKG,2015.0,7185992.0,342917120000.0,37.986,46.28
1548,HKG,2016.0,7243541.0,350065655808.0,38.224,46.38
1549,HKG,2017.0,7306315.0,363336761344.0,36.989,46.03
1550,HKG,2018.0,7371728.0,373682634752.0,36.534,46.42
1551,HKG,2019.0,7436157.0,,36.877,47.1
1552,HKG,2020.0,7496988.0,,35.168,45.81
1553,HKG,2021.0,7552800.0,,37.058,
1554,HND,2000.0,6574510.0,21239306240.0,3.54,3.85
1555,HND,2001.0,6751912.0,21992955904.0,3.75,4.06
1556,HND,2002.0,6929267.0,22983632896.0,3.93,4.33
1557,HND,2003.0,7106323.0,24205426688.0,4.35,4.68
1558,HND,2004.0,7282953.0,25910108160.0,4.66,5.05
1559,HND,2005.0,7458982.0,27704981504.0,5.39,5.45
1560,HND,2006.0,7634295.0,29769398272.0,5.74,5.75
1561,HND,2007.0,7808520.0,31871723520.0,6.05,6.06
1562,HND,2008.0,7980955.0,33484304384.0,6.29,6.28
1563,HND,2009.0,8150780.0,32923389952.0,6.37,6.32
1564,HND,2010.0,8317467.0,34409603072.0,6.82,6.83
1565,HND,2011.0,8480670.0,35990761472.0,7.37,7.41
1566,HND,2012.0,8640692.0,37443690496.0,7.66,7.74
1567,HND,2013.0,8798524.0,38446698496.0,7.97,8.08
1568,HND,2014.0,8955579.0,39484542976.0,8.1,8.42
1569,HND,2015.0,9112904.0,40757800960.0,8.85,8.99
1570,HND,2016.0,9270794.0,42061463552.0,8.85,8.9
1571,HND,2017.0,9429016.0,43867512832.0,8.85,9.15
1572,HND,2018.0,9587523.0,45382746112.0,9.3,9.66
1573,HND,2019.0,9746115.0,,11.06,11.31
1574,HND,2020.0,9904608.0,,10.93,11.18
1575,HRV,2000.0,4428075.0,54951510016.0,11.281,14.68
1576,HRV,2001.0,4408073.0,56076091392.0,12.809,15.29
1577,HRV,2002.0,4395802.0,59660337152.0,12.772,15.75
1578,HRV,2003.0,4388909.0,63955259392.0,13.252,16.5
1579,HRV,2004.0,4383877.0,67606573056.0,13.99,16.89
1580,HRV,2005.0,4378066.0,71536394240.0,13.162,17.47
1581,HRV,2006.0,4370782.0,76142043136.0,13.047,17.92
1582,HRV,2007.0,4362427.0,81332862976.0,12.709,18.44
1583,HRV,2008.0,4352639.0,84280721408.0,12.891,18.79
1584,HRV,2009.0,4341261.0,79251070976.0,13.455,18.35
1585,HRV,2010.0,4328163.0,79107170304.0,14.902,18.76
1586,HRV,2011.0,4313098.0,80079052800.0,11.373,18.38
1587,HRV,2012.0,4295869.0,78321270784.0,10.755,18.02
1588,HRV,2013.0,4276593.0,77479518208.0,14.052,17.82
1589,HRV,2014.0,4255518.0,77088243712.0,13.554,17.39
1590,HRV,2015.0,4232874.0,78221434880.0,11.403,18.04
1591,HRV,2016.0,4208611.0,80230187008.0,12.82,18.15
1592,HRV,2017.0,4182847.0,82748776448.0,11.983,18.74
1593,HRV,2018.0,4156407.0,84978688000.0,13.632,18.94
1594,HRV,2019.0,4130298.0,,12.76,18.79
1595,HRV,2020.0,4105268.0,,13.385,17.52
1596,HRV,2021.0,4081657.0,,15.236,18.77
1597,HTI,2000.0,8463802.0,12590116864.0,0.53,0.53
1598,HTI,2001.0,8608810.0,12654294016.0,0.57,0.57
1599,HTI,2002.0,8754148.0,12820096000.0,0.53,0.53
1600,HTI,2003.0,8900108.0,13072601088.0,0.51,0.51
1601,HTI,2004.0,9047082.0,12808948736.0,0.53,0.53
1602,HTI,2005.0,9195289.0,13245369344.0,0.53,0.53
1603,HTI,2006.0,9344784.0,13759840256.0,0.55,0.55
1604,HTI,2007.0,9495336.0,14437109760.0,0.44,0.44
1605,HTI,2008.0,9646570.0,14789628928.0,0.47,0.47
1606,HTI,2009.0,9798046.0,15482895360.0,0.68,0.68
1607,HTI,2010.0,9949318.0,14869726208.0,0.56,0.56
1608,HTI,2011.0,10100320.0,15936159744.0,0.65,0.65
1609,HTI,2012.0,10250922.0,16393482240.0,1.05,1.05
1610,HTI,2013.0,10400672.0,17085683712.0,1.0,1.0
1611,HTI,2014.0,10549007.0,17572202496.0,0.98,0.98
1612,HTI,2015.0,10695540.0,17862467584.0,0.98,0.98
1613,HTI,2016.0,10839976.0,18119806976.0,1.02,1.02
1614,HTI,2017.0,10982367.0,18372038656.0,1.0,1.0
1615,HTI,2018.0,11123183.0,18653679616.0,1.0,1.0
1616,HTI,2019.0,11263079.0,,0.98,0.98
1617,HTI,2020.0,11402533.0,,0.94,0.94
1618,HUN,2000.0,10220509.0,134035357696.0,35.191,38.63
1619,HUN,2001.0,10193451.0,141920337920.0,36.415,39.59
1620,HUN,2002.0,10167286.0,151325425664.0,36.157,40.41
1621,HUN,2003.0,10141341.0,160317177856.0,34.145,41.07
1622,HUN,2004.0,10114481.0,171776475136.0,33.708,41.18
1623,HUN,2005.0,10085942.0,182948364288.0,35.756,41.98
1624,HUN,2006.0,10055657.0,193865269248.0,35.859,43.06
1625,HUN,2007.0,10024158.0,198699892736.0,39.96,43.95
1626,HUN,2008.0,9991867.0,204543000576.0,40.025,43.92
1627,HUN,2009.0,9959439.0,195011821568.0,35.908,41.42
1628,HUN,2010.0,9927380.0,200323055616.0,37.371,42.57
1629,HUN,2011.0,9895689.0,207957688320.0,36.019,42.66
1630,HUN,2012.0,9864363.0,204625346560.0,34.635,42.59
1631,HUN,2013.0,9833923.0,208958734336.0,30.294,42.13
1632,HUN,2014.0,9804991.0,217412730880.0,29.403,42.74
1633,HUN,2015.0,9777925.0,224257294336.0,30.36,43.98
1634,HUN,2016.0,9752970.0,228414177280.0,31.902,44.52
1635,HUN,2017.0,9729822.0,238288093184.0,32.915,45.68
1636,HUN,2018.0,9707502.0,250426490880.0,32.067,46.26
1637,HUN,2019.0,9684680.0,,34.291,46.63
1638,HUN,2020.0,9660350.0,,34.93,45.76
1639,HUN,2021.0,9634162.0,,35.805,47.5
1640,IDN,2000.0,211513824.0,1138300026880.0,93.326,93.32
1641,IDN,2001.0,214427424.0,1185220919296.0,101.659,101.64
1642,IDN,2002.0,217357792.0,1244249980928.0,108.217,108.2
1643,IDN,2003.0,220309472.0,1309811277824.0,112.975,112.97
1644,IDN,2004.0,223285664.0,1381839929344.0,120.151,120.14
1645,IDN,2005.0,226289472.0,1467344879616.0,127.561,127.56
1646,IDN,2006.0,229318272.0,1555183173632.0,133.11,133.09
1647,IDN,2007.0,232374240.0,1661589520384.0,142.441,142.43
1648,IDN,2008.0,235469744.0,1793465253888.0,149.437,149.42
1649,IDN,2009.0,238620544.0,1886334484480.0,156.797,156.76
1650,IDN,2010.0,241834224.0,2015864815616.0,169.786,169.74
1651,IDN,2011.0,245115984.0,2150142705664.0,183.419,183.31
1652,IDN,2012.0,248451712.0,2279736344576.0,200.34,200.18
1653,IDN,2013.0,251805312.0,2406465929216.0,216.189,216.1
1654,IDN,2014.0,255128080.0,2526852677632.0,228.556,228.45
1655,IDN,2015.0,258383248.0,2650203488256.0,233.982,233.76
1656,IDN,2016.0,261556384.0,2783164760064.0,247.918,248.32
1657,IDN,2017.0,264650976.0,2924271370240.0,254.66,255.48
1658,IDN,2018.0,267670560.0,3075456106496.0,283.771,268.28
1659,IDN,2019.0,270625568.0,,295.449,280.5
1660,IDN,2020.0,273523616.0,,291.83,276.31
1661,IDN,2021.0,276361792.0,,309.352,
1662,IND,2000.0,1056575488.0,2773211152384.0,571.394,572.74
1663,IND,2001.0,1075000064.0,2906877853696.0,586.093,587.36
1664,IND,2002.0,1093317120.0,2989575634944.0,609.65,610.99
1665,IND,2003.0,1111523072.0,3212953780224.0,638.131,639.82
1666,IND,2004.0,1129623552.0,3454210932736.0,698.301,700.02
1667,IND,2005.0,1147609856.0,3709371154432.0,704.509,706.07
1668,IND,2006.0,1165486208.0,4024058511360.0,744.426,747.17
1669,IND,2007.0,1183209472.0,4355554279424.0,796.265,801.2
1670,IND,2008.0,1200669696.0,4601841975296.0,828.414,833.92
1671,IND,2009.0,1217726208.0,4945730863104.0,879.707,885.01
1672,IND,2010.0,1234281088.0,5314516615168.0,937.468,943.02
1673,IND,2011.0,1250288000.0,5675666636800.0,1034.011,1039.12
1674,IND,2012.0,1265780224.0,5949387964416.0,1091.838,1096.48
1675,IND,2013.0,1280842112.0,6320315957248.0,1146.139,1150.09
1676,IND,2014.0,1295600768.0,6754740994048.0,1262.22,1262.59
1677,IND,2015.0,1310152320.0,7259602550784.0,1322.097,1317.25
1678,IND,2016.0,1324517248.0,7767449403392.0,1401.742,1400.54
1679,IND,2017.0,1338676736.0,8275647004672.0,1471.342,1469.56
1680,IND,2018.0,1352642304.0,8835757506560.0,1579.191,1575.14
1681,IND,2019.0,1366417792.0,,1622.1,1599.78
1682,IND,2020.0,1380004352.0,,1563.326,1561.18
1683,IND,2021.0,1393409024.0,,1714.821,1695.4
1684,IRL,2000.0,3783095.0,147422871552.0,23.982,23.77
1685,IRL,2001.0,3842253.0,158125555712.0,24.96,24.39
1686,IRL,2002.0,3907995.0,168846213120.0,25.2,25.34
1687,IRL,2003.0,3980077.0,177045291008.0,25.24,26.03
1688,IRL,2004.0,4058131.0,191105269760.0,25.598,26.79
1689,IRL,2005.0,4141217.0,204428607488.0,25.983,27.66
1690,IRL,2006.0,4230619.0,218886733824.0,27.504,28.89
1691,IRL,2007.0,4324649.0,229784272896.0,28.738,29.7
1692,IRL,2008.0,4415871.0,222239932416.0,30.262,30.37
1693,IRL,2009.0,4494572.0,214513696768.0,28.352,28.73
1694,IRL,2010.0,4554330.0,221367779328.0,28.689,28.63
1695,IRL,2011.0,4591115.0,223963938816.0,27.478,27.65
1696,IRL,2012.0,4608199.0,221943971840.0,27.605,27.54
1697,IRL,2013.0,4615426.0,225008336896.0,26.147,27.81
1698,IRL,2014.0,4626852.0,244831715328.0,26.319,27.96
1699,IRL,2015.0,4652420.0,254793482240.0,28.389,28.77
1700,IRL,2016.0,4695790.0,268695470080.0,30.418,29.52
1701,IRL,2017.0,4753281.0,290581577728.0,30.87,29.98
1702,IRL,2018.0,4818694.0,314321666048.0,31.139,30.87
1703,IRL,2019.0,4882498.0,,30.96,31.34
1704,IRL,2020.0,4937796.0,,32.29,31.14
1705,IRL,2021.0,4982904.0,,31.489,31.11
1706,IRN,2000.0,65623400.0,600692162560.0,119.348,113.56
1707,IRN,2001.0,66449108.0,642713059328.0,127.603,122.34
1708,IRN,2002.0,67284808.0,708074733568.0,138.225,133.21
1709,IRN,2003.0,68122944.0,787813564416.0,151.645,145.79
1710,IRN,2004.0,68951280.0,859884224512.0,162.755,157.76
1711,IRN,2005.0,69762344.0,919502782464.0,177.077,167.53
1712,IRN,2006.0,70554760.0,1006243938304.0,193.43,181.81
1713,IRN,2007.0,71336480.0,1109290516480.0,203.131,191.97
1714,IRN,2008.0,72120608.0,1141269463040.0,210.48,199.73
1715,IRN,2009.0,72924832.0,1215221465088.0,221.807,204.37
1716,IRN,2010.0,73762512.0,1316410097664.0,235.681,215.77
1717,IRN,2011.0,74634960.0,1352440086528.0,235.588,221.05
1718,IRN,2012.0,75539880.0,1271703928832.0,248.756,232.11
1719,IRN,2013.0,76481960.0,1249348157440.0,258.852,239.19
1720,IRN,2014.0,77465768.0,1284499832832.0,275.628,252.47
1721,IRN,2015.0,78492208.0,1282580676608.0,280.238,262.31
1722,IRN,2016.0,79563992.0,1342488838144.0,286.143,269.81
1723,IRN,2017.0,80673888.0,1434521042944.0,305.164,285.28
1724,IRN,2018.0,81800200.0,1398995943424.0,312.35,287.84
1725,IRN,2019.0,82913888.0,,318.885,314.13
1726,IRN,2020.0,83992952.0,,337.219,300.7
1727,IRN,2021.0,85028760.0,,357.838,
1728,IRQ,2000.0,23497590.0,89277112320.0,27.192,30.02
1729,IRQ,2001.0,24208178.0,104531812352.0,31.725,30.34
1730,IRQ,2002.0,24931922.0,120219820032.0,35.417,31.85
1731,IRQ,2003.0,25644504.0,100983889920.0,26.606,26.67
1732,IRQ,2004.0,26313838.0,166055247872.0,30.696,31.71
1733,IRQ,2005.0,26922280.0,180541587456.0,28.343,30.11
1734,IRQ,2006.0,27448124.0,203390877696.0,30.591,34.79
1735,IRQ,2007.0,27911242.0,220479586304.0,32.347,33.73
1736,IRQ,2008.0,28385738.0,253769580544.0,35.305,37.77
1737,IRQ,2009.0,28973156.0,279575789568.0,41.293,48.62
1738,IRQ,2010.0,29741976.0,318132289536.0,41.703,51.65
1739,IRQ,2011.0,30725304.0,367344648192.0,42.222,58.07
1740,IRQ,2012.0,31890012.0,420047355904.0,47.768,53.65
1741,IRQ,2013.0,33157062.0,454203146240.0,62.109,67.41
1742,IRQ,2014.0,34411948.0,459176935424.0,71.173,76.16
1743,IRQ,2015.0,35572268.0,481955184640.0,75.324,77.85
1744,IRQ,2016.0,36610632.0,529717002240.0,86.317,87.43
1745,IRQ,2017.0,37552788.0,516500586496.0,93.574,94.08
1746,IRQ,2018.0,38433604.0,513592688640.0,100.24,99.44
1747,IRQ,2019.0,39309788.0,,106.01,104.99
1748,IRQ,2020.0,40222504.0,,105.543,99.89
1749,IRQ,2021.0,41179352.0,,112.501,
1750,ISL,2000.0,280439.0,9306326016.0,7.678,7.68
1751,ISL,2001.0,282910.0,9626312704.0,8.027,8.03
1752,ISL,2002.0,285329.0,9619515392.0,8.41,8.42
1753,ISL,2003.0,287955.0,9816636416.0,8.493,8.51
1754,ISL,2004.0,291102.0,10571340800.0,8.62,8.61
1755,ISL,2005.0,294976.0,11236789248.0,8.681,8.68
1756,ISL,2006.0,299727.0,11753620480.0,9.925,9.92
1757,ISL,2007.0,305181.0,12803464192.0,11.976,11.97
1758,ISL,2008.0,310855.0,12948303872.0,16.468,16.47
1759,ISL,2009.0,316057.0,12002982912.0,16.835,16.83
1760,ISL,2010.0,320342.0,11531380736.0,17.059,17.06
1761,ISL,2011.0,323471.0,11715657728.0,17.21,17.21
1762,ISL,2012.0,325642.0,11858326528.0,17.549,17.55
1763,ISL,2013.0,327194.0,12381386752.0,18.116,18.11
1764,ISL,2014.0,328592.0,12619691008.0,18.122,18.12
1765,ISL,2015.0,330237.0,13136775168.0,18.799,18.79
1766,ISL,2016.0,332209.0,14111050752.0,18.549,18.55
1767,ISL,2017.0,334395.0,14752536576.0,19.239,19.24
1768,ISL,2018.0,336712.0,15315260416.0,19.829,19.82
1769,ISL,2019.0,339037.0,,19.489,19.49
1770,ISL,2020.0,341250.0,,19.127,19.13
1771,ISL,2021.0,343360.0,,19.621,
1772,ISR,2000.0,5945949.0,159558369280.0,42.958,38.64
1773,ISR,2001.0,6060679.0,159187451904.0,43.838,39.92
1774,ISR,2002.0,6169311.0,158357520384.0,45.428,41.38
1775,ISR,2003.0,6278374.0,159601999872.0,47.048,42.75
1776,ISR,2004.0,6396511.0,167111835648.0,48.471,42.98
1777,ISR,2005.0,6529470.0,173480329216.0,49.833,44.02
1778,ISR,2006.0,6680641.0,182781509632.0,51.811,45.68
1779,ISR,2007.0,6847148.0,193502150656.0,55.107,48.48
1780,ISR,2008.0,7020832.0,198668206080.0,55.832,49.72
1781,ISR,2009.0,7190037.0,200768798720.0,55.307,47.68
1782,ISR,2010.0,7346446.0,211431161856.0,58.486,51.09
1783,ISR,2011.0,7487095.0,221407084544.0,59.277,51.83
1784,ISR,2012.0,7614946.0,226681126912.0,62.965,54.83
1785,ISR,2013.0,7734834.0,236605734912.0,61.359,53.0
1786,ISR,2014.0,7854216.0,244088406016.0,61.33,52.38
1787,ISR,2015.0,7978496.0,250204356608.0,64.331,55.25
1788,ISR,2016.0,8108984.0,260228481024.0,67.364,57.56
1789,ISR,2017.0,8243848.0,269531643904.0,67.712,57.84
1790,ISR,2018.0,8381507.0,278806233088.0,69.258,58.85
1791,ISR,2019.0,8519373.0,,72.351,61.83
1792,ISR,2020.0,8655541.0,,72.285,62.28
1793,ISR,2021.0,8789776.0,,73.62,
1794,ITA,2000.0,56692180.0,1863750516736.0,276.629,313.5
1795,ITA,2001.0,56875148.0,1910079750144.0,278.995,319.46
1796,ITA,2002.0,57182520.0,1928259829760.0,284.401,327.36
1797,ITA,2003.0,57564588.0,1944748163072.0,293.865,336.35
1798,ITA,2004.0,57948420.0,1989364940800.0,303.321,340.46
1799,ITA,2005.0,58281212.0,2022361923584.0,303.672,344.87
1800,ITA,2006.0,58542616.0,2077408362496.0,314.09,351.66
1801,ITA,2007.0,58747864.0,2122822582272.0,313.9,353.49
1802,ITA,2008.0,58922116.0,2115287121920.0,319.13,352.53
1803,ITA,2009.0,59105620.0,2013344956416.0,292.642,332.54
1804,ITA,2010.0,59325232.0,2061694140416.0,302.062,342.07
1805,ITA,2011.0,59589072.0,2088117207040.0,302.57,345.47
1806,ITA,2012.0,59879468.0,2029244776448.0,299.276,339.58
1807,ITA,2013.0,60166828.0,1994213294080.0,289.803,329.21
1808,ITA,2014.0,60409620.0,1996478611456.0,279.828,321.16
1809,ITA,2015.0,60578488.0,2012113928192.0,282.994,327.33
1810,ITA,2016.0,60663068.0,2026955079680.0,289.768,324.23
1811,ITA,2017.0,60673696.0,2060761825280.0,295.83,331.09
1812,ITA,2018.0,60627288.0,2077209133056.0,289.708,331.29
1813,ITA,2019.0,60550092.0,,293.853,329.49
1814,ITA,2020.0,60461828.0,,280.531,309.92
1815,ITA,2021.0,60367472.0,,287.203,325.68
1816,JAM,2000.0,2654698.0,17441458176.0,6.22,6.22
1817,JAM,2001.0,2674706.0,17823879168.0,6.27,6.27
1818,JAM,2002.0,2692843.0,18032736256.0,6.52,6.52
1819,JAM,2003.0,2709438.0,18718085120.0,6.73,6.73
1820,JAM,2004.0,2725017.0,18987051008.0,6.79,6.79
1821,JAM,2005.0,2740000.0,19174920192.0,6.99,6.99
1822,JAM,2006.0,2754414.0,19747219456.0,7.03,7.03
1823,JAM,2007.0,2768229.0,20046346240.0,5.6,5.6
1824,JAM,2008.0,2781869.0,19893166080.0,4.0,4.0
1825,JAM,2009.0,2795839.0,19223476224.0,4.05,4.05
1826,JAM,2010.0,2810464.0,18949013504.0,3.97,3.97
1827,JAM,2011.0,2825932.0,19220332544.0,4.02,4.02
1828,JAM,2012.0,2842128.0,18945521664.0,3.93,3.93
1829,JAM,2013.0,2858710.0,18817073152.0,3.93,3.93
1830,JAM,2014.0,2875137.0,18759622656.0,3.9,3.9
1831,JAM,2015.0,2891024.0,18792005632.0,3.9,3.9
1832,JAM,2016.0,2906242.0,18942029824.0,4.11,4.11
1833,JAM,2017.0,2920848.0,19072161792.0,4.14,4.14
1834,JAM,2018.0,2934853.0,19431862272.0,4.17,4.17
1835,JAM,2019.0,2948277.0,,4.21,4.21
1836,JAM,2020.0,2961161.0,,4.02,4.02
1837,JOR,2000.0,5122495.0,35716132864.0,6.93,7.35
1838,JOR,2001.0,5217328.0,38099918848.0,7.1,7.4
1839,JOR,2002.0,5317514.0,40832221184.0,7.64,7.96
1840,JOR,2003.0,5434036.0,43096850432.0,7.52,8.49
1841,JOR,2004.0,5580241.0,47416274944.0,8.43,9.22
1842,JOR,2005.0,5765639.0,52009521152.0,9.08,9.82
1843,JOR,2006.0,5991547.0,57027649536.0,10.45,10.91
1844,JOR,2007.0,6255290.0,62595022848.0,12.21,12.24
1845,JOR,2008.0,6556473.0,68244795392.0,13.0,13.22
1846,JOR,2009.0,6893258.0,73471746048.0,13.42,13.66
1847,JOR,2010.0,7261541.0,77063831552.0,13.89,14.5
1848,JOR,2011.0,7662858.0,81420263424.0,13.77,15.42
1849,JOR,2012.0,8089963.0,85277655040.0,15.6,16.28
1850,JOR,2013.0,8518992.0,89527279616.0,16.23,16.55
1851,JOR,2014.0,8918822.0,94014873600.0,17.17,17.54
1852,JOR,2015.0,9266573.0,97646624768.0,17.88,18.43
1853,JOR,2016.0,9554286.0,100765786112.0,18.53,18.82
1854,JOR,2017.0,9785840.0,102897983488.0,19.58,19.57
1855,JOR,2018.0,9965322.0,104894210048.0,19.28,19.37
1856,JOR,2019.0,10101697.0,,19.49,19.63
1857,JOR,2020.0,10203140.0,,18.88,19.02
1858,JPN,2000.0,127524168.0,4215551819776.0,1099.671,988.4
1859,JPN,2001.0,127713824.0,4230083772416.0,1083.142,970.17
1860,JPN,2002.0,127893080.0,4232499429376.0,1103.081,986.56
1861,JPN,2003.0,128058368.0,4294503825408.0,1092.595,975.95
1862,JPN,2004.0,128204176.0,4386537340928.0,1121.193,1004.65
1863,JPN,2005.0,128326120.0,4456733736960.0,1153.062,1015.16
1864,JPN,2006.0,128422744.0,4517298438144.0,1164.348,1032.38
1865,JPN,2007.0,128494048.0,4589238091776.0,1180.109,1073.51
1866,JPN,2008.0,128538640.0,4536234147840.0,1183.72,1005.92
1867,JPN,2009.0,128555192.0,4287889670144.0,1114.003,977.19
1868,JPN,2010.0,128542352.0,4464955621376.0,1156.023,1074.97
1869,JPN,2011.0,128498968.0,4456991162368.0,1104.183,1069.77
1870,JPN,2012.0,128423568.0,4523675353088.0,1106.88,999.14
1871,JPN,2013.0,128314184.0,4614146490368.0,1087.76,1008.6
1872,JPN,2014.0,128168632.0,4629616132096.0,1062.729,980.5
1873,JPN,2015.0,127985144.0,4685428162560.0,1030.114,959.56
1874,JPN,2016.0,127763264.0,4732216672256.0,1035.093,958.52
1875,JPN,2017.0,127502728.0,4844015321088.0,1042.076,952.04
1876,JPN,2018.0,127202184.0,4867010592768.0,1053.19,946.41
1877,JPN,2019.0,126860296.0,,1025.775,951.06
1878,JPN,2020.0,126476464.0,,996.958,891.58
1879,JPN,2021.0,126050800.0,,1019.721,917.92
1880,KAZ,2000.0,14922724.0,142758051840.0,51.635,54.66
1881,KAZ,2001.0,14910207.0,162896068608.0,55.384,57.18
1882,KAZ,2002.0,14976184.0,179806994432.0,58.331,58.72
1883,KAZ,2003.0,15100045.0,197584060416.0,63.866,62.39
1884,KAZ,2004.0,15250016.0,217713229824.0,66.942,64.78
